,Time,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,tool_angle,tool_fre,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,ref_angle,ref_fre,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,Weights
0,373424579.0,38.313575744628906,41.298828125,2485.225830078125,0.8853947374318133,0.4291197113270239,0.09403737185069845,0.15195198246181438,20.47596479551467,0.2477419376373291,-7.862345218658447,256.3419494628906,2251.790771484375,0.9246395419190806,-0.22451911629277047,0.09507565698863626,-0.2925636740727827,35.84065464583634,0.02803216129541397,35.10383605957031,113.72494506835938,2512.1103515625,38.37871551513672,41.32422637939453,2485.305419921875,78.94763946533203,64.19052124023438,2495.212158203125,97.03251647949219,111.57095336914062,2513.81494140625,3.0
1,373430549.0,38.32575607299805,41.30244827270508,2485.238525390625,0.8854378654537973,0.4291299881760684,0.09447447945748658,0.15139951254831568,20.44611670221539,0.24308830499649048,-7.863927841186523,256.3426208496094,2251.807861328125,0.9246441319725963,-0.22449439104519184,0.09508105754133227,-0.29256638579083927,35.812204606798815,0.027724293991923332,35.10851287841797,113.73374938964844,2512.069580078125,38.386749267578125,41.32802200317383,2485.319091796875,78.94569396972656,64.19535064697266,2495.261474609375,97.03129577636719,111.58395385742188,2513.861083984375,3.0
2,373439504.0,38.32022476196289,41.30877685546875,2485.23095703125,0.8853816616402621,0.42912393801394055,0.09403129701435758,0.1520199797274483,20.50285964138959,0.2427472472190857,-7.857780456542969,256.3515625,2251.805419921875,0.9247060961602792,-0.22452630630387413,0.09513135216712523,-0.29232960735513885,35.85167648437937,0.03285922482609749,35.1164665222168,113.7311782836914,2512.1318359375,38.389976501464844,41.333553314208984,2485.295654296875,78.94379425048828,64.19435119628906,2495.237060546875,97.03782653808594,111.5868148803711,2513.8125,3.0
3,373448459.0,38.32059097290039,41.3195686340332,2485.2001953125,0.885299778968087,0.42911717272618793,0.09417554246396681,0.1524261153220043,20.50548619923336,0.25770166516304016,-7.847458362579346,256.3392333984375,2251.75048828125,0.9246715189416,-0.2245501310164429,0.09548378742712321,-0.29230577664032653,35.86280634882229,0.032720331102609634,35.11213684082031,113.73088073730469,2512.152099609375,38.38884735107422,41.33198547363281,2485.294189453125,78.94437408447266,64.1950454711914,2495.169921875,97.03437042236328,111.58285522460938,2513.8740234375,3.0
4,373451444.0,38.317604064941406,41.305599212646484,2485.24072265625,0.88534671862404,0.4291317746843084,0.09388250382545607,0.15229308340631884,20.511933468428452,0.2481766790151596,-7.8461761474609375,256.3321228027344,2251.745361328125,0.9246346960785498,-0.22454847786990242,0.09549016969280863,-0.2924214208741836,35.867072943830806,0.0322936587035656,35.11686706542969,113.72554779052734,2512.169189453125,38.3903923034668,41.32622528076172,2485.310546875,78.94450378417969,64.1957015991211,2495.22607421875,97.03460693359375,111.5752944946289,2513.8232421875,3.0
5,373454429.0,38.3258171081543,41.30404281616211,2485.210205078125,0.8854073524411635,0.4291048219293168,0.09455034156497316,0.15160179731812387,20.43893440054478,0.251152902841568,-7.8495097160339355,256.31903076171875,2251.775634765625,0.9245207727276397,-0.22451818726014222,0.09541207966367024,-0.2928300862936752,35.87951930902699,0.04044399783015251,35.115867614746094,113.72124481201172,2512.06103515625,38.38401794433594,41.32439041137695,2485.31201171875,78.94027709960938,64.19047546386719,2495.205810546875,97.03556060791016,111.58235931396484,2513.887939453125,3.0
6,373457414.0,38.33160400390625,41.3095588684082,2485.148681640625,0.8853373893383366,0.42911814802508547,0.09467664495488011,0.15189356462729753,20.46268721570283,0.25528308749198914,-7.85368537902832,256.327880859375,2251.7568359375,0.9246122815725812,-0.2245159047960878,0.09538384537492028,-0.2925519770916496,35.878735010162416,0.03800661861896515,35.111515045166016,113.7145004272461,2512.04345703125,38.38896560668945,41.325382232666016,2485.25830078125,78.94442749023438,64.18838500976562,2495.142578125,97.03793334960938,111.57964324951172,2513.88232421875,3.0
7,373463385.0,38.323795318603516,41.31699752807617,2485.191650390625,0.885326651114085,0.4290875609699412,0.09452217224512464,0.15213857105300072,20.507852861304343,0.2448488473892212,-7.852324962615967,256.3398132324219,2251.771240234375,0.92469311213278,-0.22452342612517778,0.0953420692824647,-0.2923042410231907,35.83432940595094,0.025318868458271027,35.10920715332031,113.71931457519531,2512.123046875,38.38062286376953,41.32964324951172,2485.27783203125,78.94269561767578,64.18895721435547,2495.203369140625,97.04334259033203,111.5840072631836,2513.897216796875,3.0
8,373472340.0,38.30924606323242,41.30580139160156,2485.23486328125,0.8852985563946817,0.42912393172000546,0.09354939229560802,0.1527993078249347,20.493479271861503,0.26495006680488586,-7.856135845184326,256.3467102050781,2251.810546875,0.9247271991178717,-0.22451991005519487,0.095299673844731,-0.2922129178621491,35.8431853168276,0.03512193262577057,35.11674499511719,113.71815490722656,2512.19775390625,38.38316345214844,41.32059097290039,2485.338623046875,78.9414291381836,64.18854522705078,2495.135498046875,97.04124450683594,111.57674407958984,2513.840087890625,3.0
9,373475325.0,38.30679702758789,41.303287506103516,2485.245849609375,0.8853450431955203,0.4291093593889367,0.0936389234915971,0.15251578338412564,20.497179899996894,0.252614289522171,-7.866028308868408,256.341552734375,2251.79638671875,0.9246570210806689,-0.22449305287739646,0.09512252945927446,-0.2925131910961956,35.84125485225118,0.03148462995886803,35.11293029785156,113.72135162353516,2512.18310546875,38.38209533691406,41.321128845214844,2485.3310546875,78.9336166381836,64.18988037109375,2495.18359375,97.04286193847656,111.5761947631836,2513.822998046875,3.0
10,373481295.0,38.305179595947266,41.2906379699707,2485.20458984375,0.8853408921373016,0.42911085557059225,0.09357222923954939,0.15257659144227334,20.45425913620997,0.26916366815567017,-7.8631720542907715,256.3428649902344,2251.79931640625,0.9247204991073975,-0.22451018601744357,0.09513067110239566,-0.2922966478093555,35.82222654338844,0.029485013335943222,35.110599517822266,113.71009063720703,2512.130615234375,38.38199996948242,41.30915069580078,2485.3232421875,78.93350219726562,64.17414855957031,2495.085205078125,97.04371643066406,111.5648422241211,2513.808837890625,3.0
11,373484280.0,38.304744720458984,41.28507614135742,2485.28076171875,0.8853710897977001,0.429154793370447,0.09348127270877578,0.1523333460879448,20.438794858906675,0.2636590898036957,-7.863500118255615,256.34375,2251.796875,0.9247034608689484,-0.2245096952959153,0.09511160388122551,-0.292357125759345,35.79808354934073,0.027505744248628616,35.105552673339844,113.71078491210938,2512.1708984375,38.38307189941406,41.312129974365234,2485.39208984375,78.93283081054688,64.18295288085938,2495.17041015625,97.03734588623047,111.56785583496094,2513.837646484375,3.0
12,373487265.0,38.30045700073242,41.280643463134766,2485.28759765625,0.885405866797074,0.429133668121795,0.09329336272263695,0.15230592371131732,20.42849992389472,0.2663079500198364,-7.86590576171875,256.34686279296875,2251.8046875,0.9246976104843111,-0.224517295302333,0.09502211259573111,-0.29239889088807186,35.818133954031794,0.030102835968136787,35.11432647705078,113.71453857421875,2512.16552734375,38.38182067871094,41.309791564941406,2485.397216796875,78.93310546875,64.17933654785156,2495.1630859375,97.03598022460938,111.56503295898438,2513.805908203125,3.0
13,373490250.0,38.31238555908203,41.28691101074219,2485.23974609375,0.8853686931678597,0.42914784443590404,0.09389579733345442,0.15211174845280154,20.456044576398256,0.2546246647834778,-7.8618083000183105,256.3504333496094,2251.830810546875,0.9246956175253538,-0.2245273458028668,0.09507700762235485,-0.292379630852943,35.82455300309604,0.02792041189968586,35.10888671875,113.71031188964844,2512.128662109375,38.384124755859375,41.30509567260742,2485.3369140625,78.93130493164062,64.18304443359375,2495.183837890625,97.03411102294922,111.5677490234375,2513.840576171875,3.0
