,Time,toolx,tooly,toolz,tool_qx,tool_qy,tool_qz,tool_qw,tool_angle,tool_fre,refx,refy,refz,ref_qx,ref_qy,ref_qz,ref_qw,ref_angle,ref_fre,fid1x,fid1y,fid1z,fid2x,fid2y,fid2z,fid3x,fid3y,fid3z,fid4x,fid4y,fid4z,Weights
0,1581304365.0,91.5773696899414,-15.904352188110352,2727.0927734375,0.8839692668328105,0.43100728777550573,0.0831620264372116,0.16098177082614779,20.6996495826138,0.2862171530723572,-120.2256851196289,-486.8274841308594,2395.75048828125,0.38299007852251266,0.9072958704107766,0.16559079742344324,0.05208158117357014,19.683517926795957,0.09444697201251984,88.40681457519531,56.3095817565918,2754.513671875,91.65721893310547,-15.885276794433594,2727.239013671875,132.2132110595703,7.306443214416504,2736.06201171875,150.35008239746094,54.75174331665039,2754.69384765625,3.0
1,1581307350.0,91.58238220214844,-15.891878128051758,2727.048583984375,0.8839452612869759,0.43098445092964593,0.08350803755812021,0.16099560791637504,20.703776932550028,0.28809812664985657,-120.2247085571289,-486.813232421875,2395.716064453125,0.3829587323658322,0.9072757049108228,0.16566772217151202,0.05241765364671634,19.72348746119718,0.10345187038183212,88.40608215332031,56.309288024902344,2754.483642578125,91.65316009521484,-15.88283920288086,2727.2041015625,132.21505737304688,7.319594860076904,2736.033447265625,150.3561553955078,54.75248718261719,2754.723388671875,3.0
2,1581310335.0,91.56768798828125,-15.90157699584961,2727.115478515625,0.8839534090651578,0.4310210596108072,0.08270292764640562,0.16126823162909673,20.73735083588639,0.27750250697135925,-120.22661590576172,-486.80535888671875,2395.6865234375,0.3829428477620702,0.9073057965699812,0.16549601452835885,0.05255507619266702,19.627158305248685,0.11288263648748398,88.40666198730469,56.315032958984375,2754.564208984375,91.65523529052734,-15.876046180725098,2727.2373046875,132.213623046875,7.3196845054626465,2736.08642578125,150.34169006347656,54.75013732910156,2754.6298828125,3.0
3,1581316305.0,91.5716552734375,-15.89872932434082,2727.090576171875,0.8839419259599237,0.4310173422271337,0.08284135209461457,0.1612700611175393,20.75832367662963,0.27445587515830994,-120.22356414794922,-486.81402587890625,2395.725341796875,0.38295925303297534,0.9072769178281206,0.16570133333688317,0.05228645162095419,19.591001222842664,0.10058247298002243,88.4113540649414,56.31825256347656,2754.5546875,91.6590576171875,-15.87514877319336,2727.19970703125,132.2161407470703,7.312048435211182,2736.0888671875,150.33773803710938,54.75296401977539,2754.61865234375,3.0
4,1581319290.0,91.58172607421875,-15.896276473999023,2727.07666015625,0.8839780704760601,0.4309966781443731,0.08351588158820752,0.1607785180566171,20.737073272553005,0.26179468631744385,-120.22659301757812,-486.8087158203125,2395.723388671875,0.3829533244024231,0.9072507290633136,0.16586434204511769,0.052267446667678526,19.69391302733132,0.09354076534509659,88.40251922607422,56.308753967285156,2754.504150390625,91.65129089355469,-15.877360343933105,2727.1884765625,132.21925354003906,7.318758010864258,2736.133056640625,150.34954833984375,54.75143051147461,2754.6865234375,3.0
5,1581322275.0,91.57218933105469,-15.885679244995117,2727.037353515625,0.8838580937653796,0.43097006248302344,0.08321648917245615,0.1616622753106573,20.79576492689057,0.27828606963157654,-120.2262191772461,-486.81439208984375,2395.71923828125,0.3829616727066774,0.9073318030414254,0.16536554135342096,0.052379329512601935,19.544238239933122,0.1183190867304802,88.40580749511719,56.3072624206543,2754.568359375,91.65271759033203,-15.87829875946045,2727.16015625,132.21070861816406,7.310722827911377,2736.042724609375,150.3475799560547,54.74662399291992,2754.68408203125,3.0
6,1581325260.0,91.56597137451172,-15.889037132263184,2727.04833984375,0.8839011394301399,0.4309712062476697,0.08286328788001585,0.1616052926770734,20.768680186693842,0.2804936170578003,-120.22357177734375,-486.8188171386719,2395.732421875,0.3829850518803412,0.9072832368918015,0.16566812942232426,0.05209269608165504,19.679388369625826,0.09353144466876984,88.4061279296875,56.31873321533203,2754.551025390625,91.65166473388672,-15.879924774169922,2727.17431640625,132.20777893066406,7.3156609535217285,2736.017333984375,150.35218811035156,54.75205612182617,2754.630859375,3.0
7,1581328245.0,91.57816314697266,-15.89722728729248,2727.046142578125,0.8840032321321608,0.4309940048387425,0.08348365118710281,0.16066403878100768,20.701280675556347,0.27331697940826416,-120.2242660522461,-486.8159484863281,2395.745361328125,0.38296273293956623,0.9073088726767901,0.16554343340443506,0.05220657428046928,19.63643253035093,0.09337767958641052,88.40300750732422,56.30802917480469,2754.444580078125,91.65316772460938,-15.869098663330078,2727.180419921875,132.20896911621094,7.313074111938477,2736.06787109375,150.3466796875,54.75765609741211,2754.6611328125,3.0
8,1581331230.0,91.58390808105469,-15.902775764465332,2727.058349609375,0.8840282728153308,0.4310340427174384,0.0835841881243359,0.160366300628904,20.67784113353457,0.270852655172348,-120.22581481933594,-486.80694580078125,2395.725341796875,0.38294457720457203,0.9072487227476314,0.16586529920441132,0.05236323502453087,19.695914162083938,0.10658962279558182,88.3978042602539,56.31257629394531,2754.422607421875,91.65563201904297,-15.874420166015625,2727.190673828125,132.2150115966797,7.31483268737793,2736.092529296875,150.3433837890625,54.760475158691406,2754.664306640625,3.0
9,1581334215.0,91.56636810302734,-15.90359115600586,2727.104736328125,0.8840069096711849,0.43103331914400805,0.08275029711447648,0.1609175247409899,20.713845243600957,0.2710625231266022,-120.2249526977539,-486.8073425292969,2395.73046875,0.38295863389044277,0.9072761743186879,0.16571064335041968,0.05227438113265234,19.723080781871943,0.10975327342748642,88.39875030517578,56.32085037231445,2754.510009765625,91.64888000488281,-15.870011329650879,2727.22021484375,132.2169952392578,7.31969690322876,2736.09130859375,150.33914184570312,54.759117126464844,2754.590087890625,3.0
